date,serial_number,model,capacity_bytes,failure,smart_1_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_12_raw,smart_187_raw,smart_188_raw,smart_190_raw,smart_191_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
2023-01-10,ZA100GA0,ST8000DM002,8001563222016,0,155704984.0,10.0,0.0,3776560081.0,56489.0,10.0,0.0,0.0,36.0,14794.0,3.0,26358.0,36.0,155704984.0,0.0,0.0,0.0,56422.0,99269915304.0,456432567698.0
2023-01-10,ZA100HM9,ST8000DM002,8001563222016,0,60563640.0,7.0,0.0,3575860855.0,57337.0,7.0,0.0,0.0,22.0,66970.0,2.0,33265.0,22.0,60563640.0,0.0,0.0,0.0,57312.0,107025832112.0,444774957014.0
2023-01-10,ZA100HN7,ST8000DM002,8001563222016,0,86231040.0,8.0,0.0,4051932410.0,57330.0,8.0,0.0,0.0,26.0,13546.0,1.0,34522.0,26.0,86231040.0,0.0,0.0,0.0,57309.0,106526092976.0,469402606768.0
2023-01-10,ZA100HNW,ST8000DM002,8001563222016,0,194588904.0,5.0,8.0,3523003478.0,57460.0,5.0,0.0,0.0,23.0,16551.0,1.0,71156.0,23.0,194588904.0,0.0,0.0,0.0,57432.0,109230647824.0,421338684652.0
2023-01-10,ZA100HQG,ST8000DM002,8001563222016,0,205464536.0,5.0,0.0,4197140312.0,57338.0,5.0,0.0,0.0,32.0,27326.0,1.0,34852.0,32.0,205464536.0,0.0,0.0,0.0,57307.0,107654210736.0,478796283192.0
2023-01-10,ZA100HQP,ST8000DM002,8001563222016,0,114418808.0,5.0,0.0,3723200189.0,57459.0,5.0,0.0,0.0,23.0,16454.0,1.0,58757.0,23.0,114418808.0,0.0,0.0,0.0,57433.0,108792485808.0,430399526308.0
2023-01-10,ZA100HR2,ST8000DM002,8001563222016,0,149164752.0,5.0,0.0,3560275290.0,57460.0,5.0,0.0,0.0,23.0,13504.0,1.0,61026.0,23.0,149164752.0,0.0,0.0,0.0,57434.0,108447465200.0,447773543420.0
2023-01-10,ZA100HRY,ST8000DM002,8001563222016,0,238372920.0,5.0,0.0,3758194442.0,57454.0,5.0,0.0,0.0,31.0,18547.0,1.0,71582.0,31.0,238372920.0,0.0,0.0,0.0,57426.0,108564185312.0,401471673076.0
2023-01-10,ZA100HS4,ST8000DM002,8001563222016,0,137174472.0,5.0,0.0,3734170072.0,57457.0,5.0,0.0,0.0,30.0,9999.0,2.0,70302.0,30.0,137174472.0,0.0,0.0,0.0,57429.0,108646126984.0,399825378754.0
2023-01-10,ZA100HS6,ST8000DM002,8001563222016,0,221773112.0,61.0,0.0,3865667395.0,56698.0,61.0,0.0,0.0,38.0,32496.0,14.0,63971.0,38.0,221773112.0,0.0,0.0,0.0,56620.0,105353825904.0,426202561576.0
2023-01-10,ZA100HWJ,ST8000DM002,8001563222016,0,104671376.0,27.0,0.0,3584520955.0,57328.0,27.0,0.0,0.0,34.0,137176.0,5.0,31851.0,34.0,104671376.0,0.0,0.0,0.0,57294.0,108100545544.0,461375376098.0
2023-01-10,ZA100HXB,ST8000DM002,8001563222016,0,97939688.0,61.0,0.0,28949301.0,56700.0,61.0,0.0,0.0,34.0,181073.0,44.0,64329.0,34.0,97939688.0,0.0,0.0,0.0,56626.0,105200630936.0,409569459564.0
2023-01-10,ZA100HXS,ST8000DM002,8001563222016,0,19566464.0,7.0,0.0,3958260034.0,57337.0,7.0,0.0,0.0,23.0,11430.0,2.0,34546.0,23.0,19566464.0,0.0,0.0,0.0,57313.0,106847916968.0,497323755846.0
2023-01-10,ZA100HYA,ST8000DM002,8001563222016,0,157601184.0,68.0,0.0,3715689310.0,56700.0,69.0,0.0,0.0,29.0,25640.0,22.0,55792.0,29.0,157601184.0,0.0,0.0,0.0,56620.0,106447918800.0,441152445870.0
2023-01-10,ZA100Y3P,ST8000DM002,8001563222016,0,33245392.0,10.0,0.0,1772273358.0,52364.0,10.0,0.0,0.0,30.0,17962.0,4.0,75059.0,30.0,33245392.0,0.0,0.0,0.0,52274.0,97243407472.0,444109114624.0
2023-01-10,ZA100YFS,ST8000DM002,8001563222016,0,32330840.0,39.0,0.0,3342709692.0,56703.0,39.0,0.0,0.0,33.0,23648.0,22.0,60922.0,33.0,32330840.0,0.0,0.0,0.0,56630.0,103867446152.0,442011656346.0
2023-01-10,ZA100YGX,ST8000DM002,8001563222016,0,179152016.0,39.0,0.0,3888497966.0,56695.0,39.0,0.0,0.0,36.0,13889.0,24.0,58448.0,36.0,179152016.0,0.0,0.0,0.0,56624.0,104142879800.0,499410780280.0
2023-01-10,ZA100YL1,ST8000DM002,8001563222016,0,63363680.0,39.0,0.0,3674849271.0,56696.0,39.0,0.0,0.0,36.0,56818.0,22.0,66784.0,36.0,63363680.0,0.0,0.0,0.0,56626.0,105178026088.0,472366407568.0
2023-01-10,ZA10140E,ST8000DM002,8001563222016,0,228875136.0,5.0,0.0,41418799.0,57462.0,5.0,0.0,0.0,28.0,22906.0,3.0,38613.0,28.0,228875136.0,0.0,0.0,0.0,57441.0,110804507640.0,426916892716.0
2023-01-10,ZA101986,ST8000DM002,8001563222016,0,180180040.0,6.0,0.0,2052833192.0,57319.0,6.0,0.0,0.0,23.0,0.0,147.0,313.0,23.0,180180040.0,0.0,0.0,0.0,57292.0,107062846464.0,495472681930.0
2023-01-10,ZA101BHY,ST8000DM002,8001563222016,0,0.0,38.0,0.0,3867552375.0,56678.0,38.0,0.0,0.0,28.0,19210.0,14.0,68193.0,28.0,0.0,0.0,0.0,0.0,56597.0,109440894968.0,425921708356.0
2023-01-10,ZA101JHT,ST8000DM002,8001563222016,0,68616416.0,39.0,0.0,4244835236.0,56700.0,39.0,0.0,0.0,35.0,21970.0,24.0,63251.0,35.0,68616416.0,0.0,0.0,0.0,56626.0,104497636000.0,459217278088.0
2023-01-10,ZA101M65,ST8000DM002,8001563222016,0,182474112.0,39.0,0.0,4041973307.0,56697.0,39.0,0.0,0.0,33.0,28796.0,23.0,58336.0,33.0,182474112.0,0.0,0.0,0.0,56625.0,106213084728.0,452560077296.0
2023-01-10,ZA101M6N,ST8000DM002,8001563222016,0,9687512.0,39.0,0.0,3927472827.0,56696.0,39.0,0.0,0.0,38.0,14946.0,23.0,70514.0,38.0,9687512.0,0.0,0.0,0.0,56624.0,105807165624.0,430868383016.0
2023-01-10,ZA101MF2,ST8000DM002,8001563222016,0,13749992.0,33.0,0.0,3543626445.0,56695.0,33.0,0.0,0.0,30.0,184037.0,13.0,61894.0,30.0,13749992.0,0.0,0.0,0.0,56629.0,105140084448.0,427728914118.0
2023-01-10,ZA101MNA,ST8000DM002,8001563222016,0,153826520.0,39.0,0.0,2933188719.0,56694.0,39.0,0.0,0.0,34.0,32764.0,23.0,69895.0,34.0,153826520.0,0.0,0.0,0.0,56620.0,104988982464.0,413311104144.0
2023-01-10,ZA102GFW,ST8000DM002,8001563222016,0,41869072.0,12.0,16.0,1714157743.0,55027.0,12.0,0.0,0.0,41.0,35190.0,4.0,64237.0,41.0,41869072.0,0.0,0.0,0.0,54973.0,103425501368.0,396964720990.0
2023-01-10,ZA102KJD,ST8000DM002,8001563222016,0,74380120.0,13.0,0.0,1730653203.0,57314.0,11.0,0.0,0.0,38.0,0.0,151.0,343.0,38.0,74380120.0,0.0,0.0,0.0,57284.0,106369195856.0,468773719880.0
2023-01-10,ZA102L44,ST8000DM002,8001563222016,0,79471768.0,5.0,8.0,4087462415.0,57334.0,5.0,0.0,0.0,34.0,16316.0,2.0,34544.0,34.0,79471768.0,0.0,0.0,0.0,57311.0,106011474224.0,472558583860.0
2023-01-10,ZA102QX6,ST8000DM002,8001563222016,0,116645992.0,11.0,144.0,1876138673.0,48657.0,11.0,0.0,0.0,34.0,30898.0,4.0,78741.0,34.0,116645992.0,0.0,0.0,0.0,48632.0,85531731008.0,404414532296.0
2023-01-10,ZA102WFC,ST8000DM002,8001563222016,0,67603440.0,8.0,48.0,1557132919.0,58109.0,4.0,2.0,0.0,28.0,0.0,158.0,435.0,28.0,67603440.0,0.0,0.0,0.0,58090.0,95715102688.0,363831048826.0
2023-01-10,ZA103B9F,ST8000DM002,8001563222016,0,130073488.0,6.0,0.0,2004595996.0,58104.0,6.0,0.0,0.0,33.0,0.0,152.0,433.0,33.0,130073488.0,0.0,0.0,0.0,58084.0,94332282024.0,444133396316.0
2023-01-10,ZA103E21,ST8000DM002,8001563222016,0,87936152.0,26.0,8.0,1447417199.0,52357.0,25.0,0.0,1.0,28.0,12346.0,12.0,77534.0,28.0,87936152.0,0.0,0.0,0.0,52274.0,98561697056.0,407592911388.0
2023-01-10,ZA103GPG,ST8000DM002,8001563222016,0,140732224.0,6.0,8.0,924328208.0,35877.0,6.0,3.0,0.0,32.0,6803.0,1.0,58645.0,32.0,140732224.0,0.0,0.0,0.0,35860.0,59246157400.0,294764530290.0
2023-01-10,ZA103M93,ST8000DM002,8001563222016,0,217167040.0,12.0,0.0,321123838.0,53591.0,12.0,0.0,0.0,29.0,12641.0,4.0,59732.0,29.0,217167040.0,0.0,0.0,0.0,53537.0,101478028208.0,429844265658.0
2023-01-10,ZA103RSE,ST8000DM002,8001563222016,0,92994144.0,4.0,0.0,2158652360.0,58118.0,4.0,0.0,0.0,28.0,0.0,154.0,438.0,28.0,92994144.0,0.0,0.0,0.0,58098.0,92304055880.0,417731243026.0
2023-01-10,ZA103RX8,ST8000DM002,8001563222016,0,40519352.0,19.0,0.0,2015992174.0,56708.0,19.0,0.0,0.0,38.0,0.0,144.0,954.0,38.0,40519352.0,0.0,0.0,0.0,56650.0,104692006920.0,405863527934.0
2023-01-10,ZA103VQY,ST8000DM002,8001563222016,0,0.0,9.0,0.0,2740332332.0,57450.0,9.0,0.0,0.0,20.0,0.0,147.0,269.0,20.0,0.0,0.0,0.0,0.0,57427.0,109641832272.0,420631116124.0
2023-01-10,ZA103XM0,ST8000DM002,8001563222016,0,32901440.0,29.0,0.0,1283310852.0,52364.0,29.0,0.0,0.0,44.0,21286.0,12.0,62570.0,44.0,32901440.0,0.0,0.0,0.0,52281.0,97242127064.0,417098651070.0
2023-01-10,ZA1044QJ,ST8000DM002,8001563222016,0,211579328.0,20.0,0.0,1929213589.0,52358.0,20.0,0.0,1.0,31.0,20514.0,13.0,76508.0,31.0,211579328.0,0.0,0.0,0.0,52265.0,96604254608.0,408629692028.0
2023-01-10,ZA10482F,ST8000DM002,8001563222016,0,53038904.0,13.0,0.0,2106471678.0,58129.0,13.0,0.0,0.0,27.0,0.0,152.0,455.0,27.0,53038904.0,0.0,0.0,0.0,58067.0,92791184600.0,429900747076.0
2023-01-10,ZA104GCK,ST8000DM002,8001563222016,0,190167536.0,38.0,0.0,960494360.0,48548.0,41.0,0.0,0.0,49.0,10696.0,27.0,79107.0,49.0,190167536.0,0.0,0.0,0.0,48522.0,86311134544.0,380248873112.0
2023-01-10,ZA104H70,ST8000DM002,8001563222016,0,144976240.0,23.0,0.0,1198051736.0,52343.0,23.0,0.0,0.0,32.0,32362.0,7.0,71160.0,32.0,144976240.0,0.0,0.0,0.0,52253.0,96779421632.0,448650394232.0
2023-01-10,ZA104NJ4,ST8000DM002,8001563222016,0,27462512.0,6.0,0.0,2628522505.0,57646.0,5.0,0.0,1.0,23.0,0.0,147.0,389.0,23.0,27462512.0,0.0,0.0,0.0,57609.0,109757905720.0,424488886882.0
2023-01-10,ZA104NJH,ST8000DM002,8001563222016,0,54018056.0,27.0,0.0,824889937.0,41092.0,27.0,0.0,0.0,33.0,8661.0,17.0,68318.0,33.0,54018056.0,0.0,0.0,0.0,41066.0,67463206024.0,322514872324.0
2023-01-10,ZA104QME,ST8000DM002,8001563222016,0,166281120.0,19.0,8.0,1904011814.0,53592.0,19.0,0.0,0.0,33.0,30497.0,4.0,69102.0,33.0,166281120.0,0.0,0.0,0.0,53535.0,100380118040.0,438752087408.0
2023-01-10,ZA104RC6,ST8000DM002,8001563222016,0,72051496.0,14.0,0.0,1673274283.0,52358.0,14.0,0.0,0.0,41.0,24477.0,3.0,76127.0,41.0,72051496.0,0.0,0.0,0.0,52264.0,96471300064.0,417960822786.0
2023-01-10,ZA105BNF,ST8000DM002,8001563222016,0,7471656.0,6.0,0.0,1812085925.0,58109.0,6.0,0.0,0.0,30.0,0.0,153.0,429.0,30.0,7471656.0,0.0,0.0,0.0,58090.0,96533042416.0,409027514612.0
2023-01-10,ZA105CC9,ST8000DM002,8001563222016,0,121345200.0,8.0,8.0,2478250724.0,58135.0,8.0,0.0,0.0,28.0,0.0,152.0,479.0,28.0,121345200.0,0.0,0.0,0.0,58112.0,93365481096.0,453275543456.0
2023-01-10,ZA105K8S,ST8000DM002,8001563222016,0,134100296.0,9.0,0.0,2312575820.0,58109.0,9.0,0.0,0.0,24.0,0.0,155.0,437.0,24.0,134100296.0,0.0,0.0,0.0,58088.0,97625306216.0,401027040322.0
2023-01-10,ZA105K9S,ST8000DM002,8001563222016,0,159903624.0,10.0,0.0,2580899817.0,53591.0,9.0,0.0,0.0,24.0,8008.0,1.0,75116.0,24.0,159903624.0,0.0,0.0,0.0,53538.0,100833396736.0,406074760176.0
2023-01-10,ZA106GYG,ST8000DM002,8001563222016,0,92093576.0,33.0,0.0,3322593036.0,56685.0,33.0,0.0,0.0,38.0,25402.0,13.0,70170.0,38.0,92093576.0,0.0,0.0,0.0,56617.0,106409350056.0,410939773188.0
2023-01-10,ZA106RPJ,ST8000DM002,8001563222016,0,7449016.0,9.0,0.0,1846618088.0,58133.0,9.0,0.0,0.0,26.0,0.0,153.0,481.0,26.0,7449016.0,0.0,0.0,0.0,58113.0,93228903720.0,396952558260.0
2023-01-10,ZA106XRE,ST8000DM002,8001563222016,0,2593280.0,6.0,0.0,2671154462.0,57454.0,6.0,0.0,0.0,28.0,0.0,150.0,314.0,28.0,2593280.0,0.0,0.0,0.0,57425.0,109124453096.0,408659120366.0
2023-01-10,ZA106YT7,ST8000DM002,8001563222016,0,99229808.0,6.0,8.0,2607024129.0,57463.0,6.0,0.0,0.0,24.0,0.0,153.0,316.0,24.0,99229808.0,0.0,0.0,0.0,57435.0,110877035256.0,438411494822.0
2023-01-10,ZA106YX1,ST8000DM002,8001563222016,0,713120.0,9.0,0.0,2075800332.0,58132.0,9.0,0.0,0.0,25.0,0.0,147.0,486.0,25.0,713120.0,0.0,0.0,0.0,58112.0,94022398784.0,383663328460.0
2023-01-10,ZA106Z5M,ST8000DM002,8001563222016,0,93484640.0,9.0,0.0,2163068208.0,58124.0,9.0,0.0,0.0,26.0,0.0,148.0,485.0,26.0,93484640.0,0.0,0.0,0.0,58104.0,94172506808.0,434515258564.0
2023-01-10,ZA106ZTV,ST8000DM002,8001563222016,0,41278880.0,15.0,8.0,2187182318.0,56707.0,15.0,0.0,0.0,46.0,0.0,141.0,917.0,46.0,41278880.0,0.0,0.0,0.0,56656.0,104010829136.0,460195978708.0
2023-01-10,ZA1072R2,ST8000DM002,8001563222016,0,161239352.0,9.0,0.0,2107322461.0,58132.0,9.0,0.0,0.0,25.0,0.0,149.0,520.0,25.0,161239352.0,0.0,0.0,0.0,58111.0,92652670832.0,429429483590.0
2023-01-10,ZA1075Z2,ST8000DM002,8001563222016,0,71772288.0,6.0,0.0,2588712887.0,57457.0,6.0,0.0,0.0,26.0,0.0,150.0,321.0,26.0,71772288.0,0.0,0.0,0.0,57430.0,111074628024.0,409325646030.0
2023-01-10,ZA107EB1,ST8000DM002,8001563222016,0,55913688.0,23.0,0.0,1044573949.0,58533.0,23.0,0.0,0.0,21.0,0.0,168.0,369.0,21.0,55913688.0,0.0,0.0,0.0,58503.0,109804802400.0,463819900854.0
2023-01-10,ZA107ELR,ST8000DM002,8001563222016,0,98326400.0,9.0,0.0,2148060779.0,58096.0,9.0,0.0,0.0,28.0,0.0,151.0,430.0,28.0,98326400.0,0.0,0.0,0.0,58075.0,96176195960.0,368857536256.0
2023-01-10,ZA107GNS,ST8000DM002,8001563222016,0,66040176.0,47.0,0.0,3252819872.0,44391.0,47.0,0.0,0.0,31.0,90176.0,26.0,71388.0,31.0,66040176.0,0.0,0.0,0.0,44357.0,75516627912.0,358831884066.0
2023-01-10,ZA107H73,ST8000DM002,8001563222016,0,199392288.0,16.0,0.0,1881308789.0,58103.0,16.0,0.0,0.0,26.0,0.0,148.0,513.0,26.0,199392288.0,0.0,0.0,0.0,58066.0,92107116120.0,370541095096.0
2023-01-10,ZA107HE2,ST8000DM002,8001563222016,0,65120928.0,6.0,0.0,2593167659.0,57460.0,6.0,0.0,0.0,27.0,0.0,150.0,317.0,27.0,65120928.0,0.0,0.0,0.0,57432.0,110214292976.0,411838243470.0
2023-01-10,ZA107PVV,ST8000DM002,8001563222016,0,182633464.0,10.0,0.0,1627369599.0,58108.0,10.0,0.0,0.0,28.0,0.0,152.0,451.0,28.0,182633464.0,0.0,0.0,0.0,58087.0,94900700736.0,375799477712.0
2023-01-10,ZA107Q13,ST8000DM002,8001563222016,0,208242352.0,27.0,0.0,1744975977.0,58114.0,27.0,0.0,0.0,21.0,0.0,172.0,460.0,21.0,208242352.0,0.0,0.0,0.0,58091.0,94521130416.0,399464108344.0
2023-01-10,ZA107TDZ,ST8000DM002,8001563222016,0,151213792.0,6.0,0.0,2673075082.0,57456.0,6.0,0.0,0.0,25.0,0.0,153.0,316.0,25.0,151213792.0,0.0,0.0,0.0,57428.0,110120980480.0,407288082982.0
2023-01-10,ZA107TRW,ST8000DM002,8001563222016,0,224426088.0,4.0,0.0,1636161560.0,58115.0,4.0,0.0,0.0,29.0,0.0,156.0,439.0,29.0,224426088.0,0.0,0.0,0.0,58093.0,96017893432.0,385841419770.0
2023-01-10,ZA107V5W,ST8000DM002,8001563222016,0,14835800.0,6.0,0.0,2635672279.0,57455.0,6.0,0.0,0.0,26.0,0.0,149.0,322.0,26.0,14835800.0,0.0,0.0,0.0,57427.0,108757251488.0,402987180950.0
2023-01-10,ZA107VKM,ST8000DM002,8001563222016,0,89256072.0,6.0,0.0,2583817960.0,58105.0,6.0,0.0,0.0,35.0,0.0,152.0,430.0,35.0,89256072.0,0.0,0.0,0.0,58085.0,94351928616.0,417965337340.0
2023-01-10,ZA107VMH,ST8000DM002,8001563222016,0,83698304.0,26.0,8.0,1648380984.0,58106.0,26.0,0.0,0.0,29.0,0.0,171.0,471.0,29.0,83698304.0,0.0,0.0,0.0,58082.0,93269933832.0,424733475660.0
2023-01-10,ZA107VPB,ST8000DM002,8001563222016,0,93997408.0,4.0,0.0,1471681381.0,58106.0,4.0,0.0,0.0,31.0,0.0,154.0,437.0,31.0,93997408.0,0.0,0.0,0.0,58086.0,94293972448.0,367368793874.0
2023-01-10,ZA107VR1,ST8000DM002,8001563222016,0,48208960.0,6.0,0.0,2265623611.0,58114.0,6.0,0.0,0.0,29.0,0.0,153.0,431.0,29.0,48208960.0,0.0,0.0,0.0,58095.0,95946898032.0,411399466807.0
2023-01-10,ZA107VTF,ST8000DM002,8001563222016,0,1541512.0,27.0,0.0,1169903753.0,58112.0,27.0,0.0,0.0,21.0,0.0,170.0,461.0,21.0,1541512.0,0.0,0.0,0.0,58091.0,94941668952.0,403534331704.0
2023-01-10,ZA107VV6,ST8000DM002,8001563222016,0,187742096.0,11.0,0.0,2677463976.0,57453.0,10.0,0.0,0.0,28.0,0.0,146.0,278.0,28.0,187742096.0,0.0,0.0,0.0,57430.0,110140198600.0,421829545146.0
2023-01-10,ZA107W4J,ST8000DM002,8001563222016,0,131844968.0,6.0,0.0,2711797205.0,57455.0,6.0,0.0,0.0,26.0,0.0,151.0,317.0,26.0,131844968.0,0.0,0.0,0.0,57426.0,108249342072.0,432161399550.0
2023-01-10,ZA107WDZ,ST8000DM002,8001563222016,0,163403928.0,6.0,0.0,2965259675.0,57456.0,6.0,0.0,0.0,25.0,0.0,151.0,308.0,25.0,163403928.0,0.0,0.0,0.0,57429.0,109981651448.0,441331799254.0
2023-01-10,ZA107WH1,ST8000DM002,8001563222016,0,78670824.0,34.0,0.0,2781416519.0,53594.0,35.0,0.0,0.0,26.0,10300.0,18.0,70819.0,26.0,78670824.0,0.0,0.0,0.0,53519.0,100206999944.0,389038666960.0
2023-01-10,ZA107YEX,ST8000DM002,8001563222016,0,191418432.0,12.0,0.0,2593903246.0,52359.0,12.0,0.0,0.0,37.0,35249.0,2.0,81524.0,37.0,191418432.0,0.0,0.0,0.0,52246.0,97644380032.0,390779099206.0
2023-01-10,ZA107YT9,ST8000DM002,8001563222016,0,231909184.0,13.0,0.0,1409661135.0,58102.0,13.0,0.0,0.0,26.0,0.0,151.0,474.0,26.0,231909184.0,0.0,0.0,0.0,58075.0,95795865968.0,316391795952.0
2023-01-10,ZA1082HB,ST8000DM002,8001563222016,0,166156680.0,6.0,0.0,2117871050.0,58115.0,6.0,0.0,0.0,30.0,0.0,153.0,431.0,30.0,166156680.0,0.0,0.0,0.0,58095.0,91778424024.0,444291093108.0
2023-01-10,ZA1082T6,ST8000DM002,8001563222016,0,49983008.0,12.0,0.0,1753707203.0,58115.0,12.0,0.0,0.0,28.0,0.0,149.0,476.0,28.0,49983008.0,0.0,0.0,0.0,58095.0,94118924960.0,404118949528.0
2023-01-10,ZA1082ZG,ST8000DM002,8001563222016,0,114672056.0,6.0,0.0,2396456276.0,58106.0,6.0,0.0,0.0,33.0,0.0,154.0,429.0,33.0,114672056.0,0.0,0.0,0.0,58086.0,95419842128.0,446551995516.0
2023-01-10,ZA10835M,ST8000DM002,8001563222016,0,238152936.0,27.0,0.0,1964329308.0,58112.0,27.0,0.0,0.0,20.0,0.0,174.0,459.0,20.0,238152936.0,0.0,0.0,0.0,58091.0,98097069856.0,467418937288.0
2023-01-10,ZA1083F7,ST8000DM002,8001563222016,0,45901424.0,6.0,0.0,2093305917.0,57335.0,6.0,0.0,0.0,26.0,0.0,147.0,337.0,26.0,45901424.0,0.0,0.0,0.0,57307.0,106006388112.0,483259914164.0
2023-01-10,ZA1083ZX,ST8000DM002,8001563222016,0,238558840.0,7.0,0.0,1634725503.0,58109.0,7.0,0.0,0.0,23.0,0.0,152.0,437.0,23.0,238558840.0,0.0,0.0,0.0,58089.0,96954618496.0,332155087380.0
2023-01-10,ZA1084DM,ST8000DM002,8001563222016,0,188918712.0,12.0,0.0,1535234529.0,58114.0,12.0,0.0,0.0,30.0,0.0,154.0,445.0,30.0,188918712.0,0.0,0.0,0.0,58093.0,93348935648.0,360753619746.0
2023-01-10,ZA1085Y9,ST8000DM002,8001563222016,0,77648160.0,6.0,0.0,2045736339.0,56822.0,6.0,0.0,0.0,22.0,0.0,147.0,336.0,22.0,77648160.0,0.0,0.0,0.0,56792.0,106252517432.0,415398397389.0
2023-01-10,ZA1086BE,ST8000DM002,8001563222016,0,114285520.0,7.0,0.0,1723214743.0,58104.0,7.0,0.0,0.0,31.0,0.0,152.0,438.0,31.0,114285520.0,0.0,0.0,0.0,58086.0,94778804664.0,405714778060.0
2023-01-10,ZA10870A,ST8000DM002,8001563222016,0,194177920.0,38.0,0.0,3941335231.0,56680.0,38.0,0.0,0.0,31.0,20162.0,16.0,70283.0,31.0,194177920.0,0.0,0.0,0.0,56595.0,110230049752.0,423385530908.0
2023-01-10,ZA108CVB,ST8000DM002,8001563222016,0,148978880.0,8.0,0.0,1806396463.0,58136.0,8.0,0.0,0.0,27.0,0.0,151.0,490.0,27.0,148978880.0,0.0,0.0,0.0,58115.0,92885598960.0,428997526820.0
2023-01-10,ZA108D54,ST8000DM002,8001563222016,0,234631760.0,44.0,0.0,3196155964.0,56701.0,44.0,0.0,0.0,36.0,16459.0,14.0,64342.0,36.0,234631760.0,0.0,0.0,0.0,56613.0,104986186208.0,409696991063.0
2023-01-10,ZA108GNQ,ST8000DM002,8001563222016,0,98828080.0,27.0,0.0,1986106757.0,58110.0,27.0,0.0,0.0,27.0,0.0,170.0,460.0,27.0,98828080.0,0.0,0.0,0.0,58087.0,97652041832.0,364683057468.0
2023-01-10,ZA108GY7,ST8000DM002,8001563222016,0,165602752.0,8.0,0.0,1886450504.0,58132.0,8.0,0.0,0.0,25.0,0.0,154.0,474.0,25.0,165602752.0,0.0,0.0,0.0,58112.0,95421257056.0,380087712114.0
2023-01-10,ZA108J72,ST8000DM002,8001563222016,0,93704384.0,6.0,0.0,2289714019.0,58114.0,6.0,0.0,0.0,31.0,0.0,152.0,435.0,31.0,93704384.0,0.0,0.0,0.0,58093.0,93492456192.0,440002993028.0
2023-01-10,ZA108J7P,ST8000DM002,8001563222016,0,73412544.0,9.0,0.0,1760016265.0,58135.0,9.0,0.0,0.0,27.0,0.0,150.0,483.0,27.0,73412544.0,0.0,0.0,0.0,58116.0,94218440480.0,356572675924.0
2023-01-10,ZA108Q4D,ST8000DM002,8001563222016,0,212534672.0,8.0,0.0,1828494085.0,58129.0,8.0,0.0,0.0,21.0,0.0,154.0,477.0,21.0,212534672.0,0.0,0.0,0.0,58110.0,96743741808.0,392814757578.0
2023-01-10,ZA108RET,ST8000DM002,8001563222016,0,12397488.0,5.0,0.0,4074396527.0,57454.0,5.0,0.0,0.0,30.0,8681.0,2.0,66256.0,30.0,12397488.0,0.0,0.0,0.0,57428.0,110711325608.0,422538020084.0
2023-01-10,ZA108RGG,ST8000DM002,8001563222016,0,38124600.0,6.0,0.0,1389239362.0,58117.0,6.0,0.0,0.0,30.0,0.0,156.0,431.0,30.0,38124600.0,0.0,0.0,0.0,58098.0,94689539472.0,359651914048.0
2023-01-10,ZA108SHY,ST8000DM002,8001563222016,0,104064136.0,6.0,56.0,2519920185.0,54335.0,6.0,0.0,0.0,27.0,28493.0,3.0,68424.0,27.0,104064136.0,0.0,0.0,0.0,54265.0,100124225280.0,389308864368.0
2023-01-10,ZA1092EY,ST8000DM002,8001563222016,0,69214592.0,9.0,0.0,1882992378.0,48673.0,9.0,0.0,0.0,42.0,10409.0,2.0,26512.0,42.0,69214592.0,0.0,0.0,0.0,48660.0,84551951952.0,477678929586.0
2023-01-10,ZA1092QY,ST8000DM002,8001563222016,0,216069568.0,10.0,0.0,1739819964.0,58115.0,10.0,0.0,0.0,28.0,0.0,149.0,467.0,28.0,216069568.0,0.0,0.0,0.0,58094.0,93262133864.0,353140151544.0
2023-01-10,ZA1093D9,ST8000DM002,8001563222016,0,62690072.0,17.0,0.0,2006723089.0,58102.0,17.0,0.0,0.0,23.0,0.0,161.0,432.0,23.0,62690072.0,0.0,0.0,0.0,58083.0,97473901464.0,348665101006.0
2023-01-10,ZA1093DL,ST8000DM002,8001563222016,0,114760016.0,16.0,0.0,1693081039.0,58107.0,16.0,0.0,0.0,27.0,0.0,148.0,491.0,27.0,114760016.0,0.0,0.0,0.0,58072.0,94328328808.0,369740691080.0
2023-01-10,ZA1093FN,ST8000DM002,8001563222016,0,16379808.0,10.0,0.0,2222220436.0,58107.0,10.0,0.0,0.0,28.0,0.0,153.0,447.0,28.0,16379808.0,0.0,0.0,0.0,58088.0,95775443504.0,375586824692.0
2023-01-10,ZA1093XY,ST8000DM002,8001563222016,0,6831800.0,6.0,0.0,1996201459.0,58111.0,6.0,0.0,0.0,29.0,0.0,156.0,437.0,29.0,6831800.0,0.0,0.0,0.0,58090.0,92815073720.0,422670404842.0
2023-01-10,ZA109600,ST8000DM002,8001563222016,0,161798680.0,9.0,16.0,2188924085.0,57330.0,9.0,0.0,0.0,22.0,0.0,150.0,324.0,22.0,161798680.0,0.0,0.0,0.0,57303.0,107774053208.0,488891854742.0
2023-01-10,ZA10969N,ST8000DM002,8001563222016,0,53207072.0,8.0,0.0,2608445933.0,58129.0,8.0,0.0,0.0,22.0,0.0,153.0,472.0,22.0,53207072.0,0.0,0.0,0.0,58109.0,94558821904.0,432412476458.0
