date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_190_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized
2023-01-04,ZJV34J2M,ST12000NM0007,12000138625024,0,78.0,90.0,99.0,86.0,68.0,90.0,65.0,100.0,35.0,78.0
2023-01-05,ZJV34J2M,ST12000NM0007,12000138625024,0,81.0,90.0,99.0,87.0,68.0,90.0,65.0,100.0,35.0,81.0
2023-01-06,ZJV34J2M,ST12000NM0007,12000138625024,0,78.0,90.0,99.0,87.0,67.0,90.0,66.0,100.0,34.0,78.0
2023-01-07,ZJV34J2M,ST12000NM0007,12000138625024,0,76.0,90.0,99.0,87.0,67.0,90.0,66.0,100.0,34.0,76.0
2023-01-08,ZJV34J2M,ST12000NM0007,12000138625024,0,70.0,90.0,99.0,87.0,67.0,90.0,66.0,100.0,34.0,22.0
2023-01-09,ZJV34J2M,ST12000NM0007,12000138625024,0,80.0,90.0,99.0,87.0,67.0,90.0,66.0,100.0,34.0,80.0
2023-01-10,ZJV34J2M,ST12000NM0007,12000138625024,0,83.0,90.0,99.0,87.0,67.0,90.0,66.0,100.0,34.0,83.0
2023-01-01,ZJV34S4V,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,87.0,68.0,100.0,72.0,100.0,28.0,83.0
2023-01-02,ZJV34S4V,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,87.0,68.0,100.0,71.0,100.0,29.0,82.0
2023-01-03,ZJV34S4V,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,68.0,100.0,72.0,100.0,28.0,81.0
2023-01-04,ZJV34S4V,ST12000NM0007,12000138625024,0,78.0,89.0,100.0,87.0,68.0,100.0,72.0,100.0,28.0,78.0
2023-01-05,ZJV34S4V,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,87.0,68.0,100.0,72.0,100.0,28.0,82.0
2023-01-06,ZJV34S4V,ST12000NM0007,12000138625024,0,75.0,89.0,100.0,87.0,68.0,100.0,72.0,100.0,28.0,75.0
2023-01-07,ZJV34S4V,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,87.0,67.0,100.0,72.0,100.0,28.0,83.0
2023-01-08,ZJV34S4V,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,67.0,100.0,72.0,100.0,28.0,81.0
2023-01-09,ZJV34S4V,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,87.0,67.0,100.0,71.0,100.0,29.0,80.0
2023-01-10,ZJV34S4V,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,87.0,67.0,100.0,72.0,100.0,28.0,80.0
2023-01-01,ZJV353L6,ST12000NM0007,12000138625024,0,74.0,90.0,100.0,84.0,68.0,100.0,64.0,100.0,36.0,74.0
2023-01-02,ZJV353L6,ST12000NM0007,12000138625024,0,81.0,90.0,100.0,84.0,68.0,100.0,65.0,100.0,35.0,81.0
2023-01-03,ZJV353L6,ST12000NM0007,12000138625024,0,73.0,90.0,100.0,84.0,68.0,100.0,65.0,100.0,35.0,73.0
2023-01-04,ZJV353L6,ST12000NM0007,12000138625024,0,83.0,90.0,100.0,84.0,68.0,100.0,64.0,100.0,36.0,83.0
2023-01-05,ZJV353L6,ST12000NM0007,12000138625024,0,83.0,90.0,100.0,84.0,68.0,100.0,65.0,100.0,35.0,83.0
2023-01-06,ZJV353L6,ST12000NM0007,12000138625024,0,81.0,90.0,100.0,84.0,67.0,100.0,65.0,100.0,35.0,81.0
2023-01-07,ZJV353L6,ST12000NM0007,12000138625024,0,80.0,90.0,100.0,84.0,67.0,100.0,64.0,100.0,36.0,80.0
2023-01-08,ZJV353L6,ST12000NM0007,12000138625024,0,83.0,90.0,100.0,84.0,67.0,100.0,64.0,100.0,36.0,83.0
2023-01-09,ZJV353L6,ST12000NM0007,12000138625024,0,81.0,90.0,100.0,84.0,67.0,100.0,64.0,100.0,36.0,81.0
2023-01-10,ZJV353L6,ST12000NM0007,12000138625024,0,83.0,90.0,100.0,84.0,67.0,100.0,63.0,100.0,37.0,83.0
2023-01-01,ZJV35CZC,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,87.0,68.0,100.0,65.0,100.0,35.0,84.0
2023-01-02,ZJV35CZC,ST12000NM0007,12000138625024,0,70.0,89.0,100.0,87.0,68.0,100.0,65.0,100.0,35.0,70.0
2023-01-03,ZJV35CZC,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,87.0,68.0,100.0,65.0,100.0,35.0,83.0
2023-01-04,ZJV35CZC,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,68.0,100.0,65.0,100.0,35.0,81.0
2023-01-05,ZJV35CZC,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,87.0,68.0,100.0,65.0,100.0,35.0,84.0
2023-01-06,ZJV35CZC,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,67.0,100.0,65.0,100.0,35.0,81.0
2023-01-07,ZJV35CZC,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,87.0,67.0,100.0,65.0,100.0,35.0,82.0
2023-01-08,ZJV35CZC,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,87.0,67.0,100.0,65.0,100.0,35.0,82.0
2023-01-09,ZJV35CZC,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,67.0,100.0,64.0,100.0,36.0,81.0
2023-01-10,ZJV35CZC,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,87.0,67.0,100.0,65.0,100.0,35.0,82.0
2023-01-01,ZJV35HB3,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,83.0,68.0,100.0,71.0,100.0,29.0,84.0
2023-01-02,ZJV35HB3,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,83.0,68.0,100.0,72.0,100.0,28.0,84.0
2023-01-03,ZJV35HB3,ST12000NM0007,12000138625024,0,77.0,89.0,100.0,83.0,68.0,100.0,71.0,100.0,29.0,77.0
2023-01-04,ZJV35HB3,ST12000NM0007,12000138625024,0,75.0,89.0,100.0,83.0,68.0,100.0,72.0,100.0,28.0,75.0
2023-01-05,ZJV35HB3,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,83.0,68.0,100.0,71.0,100.0,29.0,81.0
2023-01-06,ZJV35HB3,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,83.0,67.0,100.0,72.0,100.0,28.0,79.0
2023-01-07,ZJV35HB3,ST12000NM0007,12000138625024,0,76.0,89.0,100.0,83.0,67.0,100.0,71.0,100.0,29.0,76.0
2023-01-08,ZJV35HB3,ST12000NM0007,12000138625024,0,68.0,89.0,100.0,83.0,67.0,100.0,72.0,100.0,28.0,68.0
2023-01-09,ZJV35HB3,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,83.0,67.0,100.0,71.0,100.0,29.0,83.0
2023-01-10,ZJV35HB3,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,84.0,67.0,100.0,70.0,100.0,30.0,83.0
2023-01-01,ZJV35MF4,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,82.0,68.0,100.0,75.0,100.0,25.0,79.0
2023-01-02,ZJV35MF4,ST12000NM0007,12000138625024,0,78.0,89.0,100.0,82.0,68.0,100.0,75.0,100.0,25.0,78.0
2023-01-03,ZJV35MF4,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,82.0,68.0,100.0,75.0,100.0,25.0,83.0
2023-01-04,ZJV35MF4,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,82.0,68.0,100.0,75.0,100.0,25.0,84.0
2023-01-05,ZJV35MF4,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,82.0,68.0,100.0,75.0,100.0,25.0,80.0
2023-01-06,ZJV35MF4,ST12000NM0007,12000138625024,0,77.0,89.0,100.0,82.0,68.0,100.0,75.0,100.0,25.0,77.0
2023-01-07,ZJV35MF4,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,83.0,67.0,100.0,75.0,100.0,25.0,83.0
2023-01-08,ZJV35MF4,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,83.0,67.0,100.0,75.0,100.0,25.0,82.0
2023-01-09,ZJV35MF4,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,83.0,67.0,100.0,75.0,100.0,25.0,80.0
2023-01-10,ZJV35MF4,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,83.0,67.0,100.0,75.0,100.0,25.0,79.0
2023-01-01,ZJV35PC0,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,68.0,100.0,64.0,100.0,36.0,81.0
2023-01-02,ZJV35PC0,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,87.0,68.0,100.0,64.0,100.0,36.0,80.0
2023-01-03,ZJV35PC0,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,87.0,68.0,100.0,64.0,100.0,36.0,79.0
2023-01-04,ZJV35PC0,ST12000NM0007,12000138625024,0,71.0,89.0,100.0,87.0,68.0,100.0,64.0,100.0,36.0,71.0
2023-01-05,ZJV35PC0,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,68.0,100.0,64.0,100.0,36.0,81.0
2023-01-06,ZJV35PC0,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,87.0,67.0,100.0,64.0,100.0,36.0,84.0
2023-01-07,ZJV35PC0,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,87.0,67.0,100.0,65.0,100.0,35.0,83.0
2023-01-08,ZJV35PC0,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,87.0,67.0,100.0,65.0,100.0,35.0,81.0
2023-01-09,ZJV35PC0,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,87.0,67.0,100.0,64.0,100.0,36.0,80.0
2023-01-10,ZJV35PC0,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,88.0,67.0,100.0,65.0,100.0,35.0,81.0
2023-01-01,ZJV369K4,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,85.0,68.0,100.0,69.0,100.0,31.0,82.0
2023-01-02,ZJV369K4,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,85.0,68.0,100.0,69.0,100.0,31.0,81.0
2023-01-03,ZJV369K4,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,85.0,68.0,100.0,69.0,100.0,31.0,79.0
2023-01-04,ZJV369K4,ST12000NM0007,12000138625024,0,78.0,89.0,100.0,85.0,68.0,100.0,69.0,100.0,31.0,78.0
2023-01-05,ZJV369K4,ST12000NM0007,12000138625024,0,72.0,89.0,100.0,85.0,68.0,100.0,70.0,100.0,30.0,72.0
2023-01-06,ZJV369K4,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,85.0,67.0,100.0,69.0,100.0,31.0,83.0
2023-01-07,ZJV369K4,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,85.0,67.0,100.0,69.0,100.0,31.0,84.0
2023-01-08,ZJV369K4,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,85.0,67.0,100.0,69.0,100.0,31.0,83.0
2023-01-09,ZJV369K4,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,85.0,67.0,100.0,70.0,100.0,30.0,82.0
2023-01-10,ZJV369K4,ST12000NM0007,12000138625024,0,81.0,89.0,100.0,85.0,67.0,100.0,69.0,100.0,31.0,81.0
2023-01-01,ZJV36A2L,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,86.0,68.0,100.0,63.0,100.0,37.0,83.0
2023-01-02,ZJV36A2L,ST12000NM0007,12000138625024,0,82.0,89.0,100.0,86.0,68.0,100.0,64.0,100.0,36.0,82.0
2023-01-03,ZJV36A2L,ST12000NM0007,12000138625024,0,80.0,89.0,100.0,86.0,68.0,100.0,65.0,100.0,35.0,80.0
2023-01-04,ZJV36A2L,ST12000NM0007,12000138625024,0,79.0,89.0,100.0,86.0,68.0,100.0,64.0,100.0,36.0,79.0
2023-01-05,ZJV36A2L,ST12000NM0007,12000138625024,0,84.0,89.0,100.0,86.0,68.0,100.0,64.0,100.0,36.0,84.0
2023-01-06,ZJV36A2L,ST12000NM0007,12000138625024,0,83.0,89.0,100.0,86.0,67.0,100.0,64.0,100.0,36.0,83.0
