date,serial_number,model,capacity_bytes,failure,smart_1_raw,smart_4_raw,smart_5_raw,smart_7_raw,smart_9_raw,smart_12_raw,smart_187_raw,smart_188_raw,smart_190_raw,smart_192_raw,smart_193_raw,smart_194_raw,smart_195_raw,smart_197_raw,smart_198_raw,smart_199_raw,smart_240_raw,smart_241_raw,smart_242_raw
2023-01-10,ZJV3AVA4,ST12000NM0007,12000138625024,0,132406336.0,25.0,0.0,342668203.0,29003.0,25.0,0.0,0.0,35.0,353.0,1614.0,35.0,132406336.0,0.0,0.0,0.0,28778.0,96136120696.0,413030149300.0
2023-01-10,ZJV3AVJ2,ST12000NM0007,12000138625024,0,214579704.0,20.0,0.0,433709522.0,29020.0,20.0,0.0,0.0,31.0,405.0,1604.0,31.0,214579704.0,0.0,0.0,0.0,28789.0,96567432080.0,417807822148.0
2023-01-10,ZJV3AWTG,ST12000NM0007,12000138625024,0,99726688.0,7.0,0.0,152123016.0,28992.0,7.0,0.0,0.0,30.0,419.0,1505.0,30.0,99726688.0,0.0,0.0,0.0,28782.0,96383446792.0,363677755268.0
2023-01-10,ZJV3AYPH,ST12000NM0007,12000138625024,0,122793112.0,20.0,0.0,397209019.0,29017.0,20.0,0.0,0.0,26.0,390.0,1599.0,26.0,122793112.0,0.0,0.0,0.0,28786.0,96229333576.0,361169385460.0
2023-01-10,ZJV3AYSA,ST12000NM0007,12000138625024,0,151479768.0,17.0,0.0,228111545.0,29005.0,17.0,0.0,0.0,34.0,367.0,1879.0,34.0,151479768.0,0.0,0.0,0.0,28729.0,95782159888.0,386547570462.0
2023-01-10,ZJV3AZ43,ST12000NM0007,12000138625024,0,39313344.0,25.0,0.0,155921129.0,29001.0,25.0,0.0,0.0,32.0,412.0,1604.0,32.0,39313344.0,0.0,0.0,0.0,28772.0,94858375200.0,404693246444.0
2023-01-10,ZJV3B01W,ST12000NM0007,12000138625024,0,183560136.0,21.0,0.0,577254287.0,29011.0,21.0,0.0,0.0,37.0,359.0,1661.0,37.0,183560136.0,0.0,0.0,0.0,28772.0,96174565632.0,449663909946.0
2023-01-10,ZJV3B2ZP,ST12000NM0007,12000138625024,0,58420208.0,47.0,24.0,468880441.0,29019.0,47.0,0.0,0.0,33.0,419.0,1568.0,33.0,58420208.0,0.0,0.0,0.0,28794.0,95815803968.0,430366256208.0
2023-01-10,ZJV3B4B3,ST12000NM0007,12000138625024,0,61412712.0,16.0,0.0,471493319.0,29017.0,16.0,0.0,0.0,36.0,356.0,1578.0,36.0,61412712.0,0.0,0.0,0.0,28788.0,96103086920.0,407620891688.0
2023-01-10,ZJV3B4SA,ST12000NM0007,12000138625024,0,25251424.0,17.0,0.0,276119691.0,29000.0,17.0,0.0,0.0,34.0,374.0,1739.0,34.0,25251424.0,0.0,0.0,0.0,28751.0,96239716152.0,378883725322.0
2023-01-10,ZJV3B51A,ST12000NM0007,12000138625024,0,161019136.0,15.0,0.0,391487276.0,29019.0,15.0,0.0,0.0,34.0,372.0,1564.0,34.0,161019136.0,0.0,0.0,0.0,28794.0,96074187296.0,397495722836.0
2023-01-10,ZJV3B5P1,ST12000NM0007,12000138625024,0,109190008.0,6.0,0.0,248011254.0,29015.0,6.0,0.0,0.0,31.0,401.0,1594.0,31.0,109190008.0,0.0,0.0,0.0,28785.0,96553536808.0,370108924684.0
2023-01-10,ZJV3B5X3,ST12000NM0007,12000138625024,0,52566360.0,8.0,0.0,385231428.0,28997.0,8.0,0.0,0.0,33.0,390.0,1514.0,33.0,52566360.0,0.0,0.0,0.0,28791.0,96233788912.0,397471558220.0
2023-01-10,ZJV3B6EF,ST12000NM0007,12000138625024,0,51529432.0,14.0,0.0,314009159.0,29016.0,14.0,0.0,0.0,25.0,348.0,1567.0,25.0,51529432.0,0.0,0.0,0.0,28769.0,96422394328.0,390934440488.0
2023-01-10,ZJV3B6MB,ST12000NM0007,12000138625024,0,174941016.0,16.0,0.0,337717708.0,29020.0,16.0,0.0,0.0,34.0,399.0,1671.0,34.0,174941016.0,0.0,0.0,0.0,28766.0,96303614288.0,411928459832.0
2023-01-10,ZJV3B842,ST12000NM0007,12000138625024,0,20121664.0,48.0,0.0,698545201.0,29022.0,48.0,0.0,0.0,37.0,407.0,1578.0,37.0,20121664.0,0.0,0.0,0.0,28796.0,96514751328.0,429384787136.0
2023-01-10,ZJV3BAGN,ST12000NM0007,12000138625024,0,60576368.0,17.0,0.0,464225400.0,29006.0,17.0,0.0,0.0,32.0,402.0,1890.0,32.0,60576368.0,0.0,0.0,0.0,28707.0,96808001080.0,426202375896.0
2023-01-10,ZJV3BAMC,ST12000NM0007,12000138625024,0,9392984.0,57.0,0.0,339422121.0,29013.0,57.0,0.0,0.0,28.0,446.0,2011.0,28.0,9392984.0,0.0,0.0,0.0,28715.0,95835170808.0,386840901270.0
2023-01-10,ZJV3BARY,ST12000NM0007,12000138625024,0,114097296.0,13.0,0.0,493598613.0,29001.0,13.0,0.0,0.0,26.0,347.0,1649.0,26.0,114097296.0,0.0,0.0,0.0,28760.0,95647716904.0,407152327310.0
2023-01-10,ZJV3BBER,ST12000NM0007,12000138625024,0,180120032.0,13.0,1664.0,394628464.0,29006.0,13.0,6.0,0.0,29.0,417.0,1649.0,29.0,180120032.0,0.0,0.0,0.0,28771.0,97091530960.0,370374190214.0
2023-01-10,ZJV3BDAH,ST12000NM0007,12000138625024,0,91957432.0,16.0,0.0,290566071.0,28993.0,16.0,0.0,0.0,25.0,386.0,1717.0,25.0,91957432.0,0.0,0.0,0.0,28748.0,97141987640.0,360469972370.0
2023-01-10,ZJV3BDJ9,ST12000NM0007,12000138625024,0,216650720.0,17.0,8.0,453504524.0,29004.0,17.0,0.0,0.0,34.0,371.0,1709.0,34.0,216650720.0,0.0,0.0,0.0,28769.0,95635130472.0,398966806986.0
2023-01-10,ZJV3BDLK,ST12000NM0007,12000138625024,0,51738816.0,15.0,0.0,379609136.0,29013.0,15.0,0.0,0.0,34.0,361.0,1581.0,34.0,51738816.0,0.0,0.0,0.0,28775.0,97250525168.0,394012567200.0
2023-01-10,ZJV3BDR6,ST12000NM0007,12000138625024,0,178316416.0,48.0,0.0,527439290.0,29012.0,48.0,0.0,0.0,40.0,410.0,1663.0,40.0,178316416.0,0.0,0.0,0.0,28762.0,96153765568.0,460665785624.0
2023-01-10,ZJV3BE7C,ST12000NM0007,12000138625024,0,392432.0,24.0,56.0,174136235.0,28998.0,24.0,0.0,0.0,28.0,360.0,1600.0,28.0,392432.0,0.0,0.0,0.0,28778.0,96445257136.0,372061505360.0
2023-01-10,ZJV3BEQW,ST12000NM0007,12000138625024,0,22194776.0,58.0,0.0,588116826.0,29016.0,58.0,0.0,0.0,35.0,425.0,1765.0,35.0,22194776.0,0.0,0.0,0.0,28758.0,94909264568.0,461510035060.0
2023-01-10,ZJV3BEXT,ST12000NM0007,12000138625024,0,228153752.0,21.0,0.0,308479652.0,29010.0,21.0,0.0,0.0,33.0,408.0,1603.0,33.0,228153752.0,0.0,0.0,0.0,28775.0,96687702320.0,406226609436.0
2023-01-10,ZJV3BF16,ST12000NM0007,12000138625024,0,126752072.0,21.0,8.0,239417114.0,29010.0,21.0,6.0,0.0,33.0,385.0,1608.0,33.0,126752072.0,8.0,8.0,0.0,28776.0,94788746648.0,400211585316.0
2023-01-10,ZJV3BF1R,ST12000NM0007,12000138625024,0,7461560.0,16.0,0.0,200679291.0,29015.0,16.0,0.0,0.0,33.0,399.0,1647.0,33.0,7461560.0,0.0,0.0,0.0,28774.0,94766582816.0,403776502530.0
2023-01-10,ZJV3BF3P,ST12000NM0007,12000138625024,0,142749680.0,51.0,127.0,275749221.0,29026.0,52.0,8.0,0.0,38.0,418.0,1575.0,38.0,142749680.0,8.0,8.0,0.0,28808.0,95841342176.0,390874246216.0
2023-01-10,ZJV3BF82,ST12000NM0007,12000138625024,0,130166008.0,17.0,0.0,318621637.0,29022.0,16.0,0.0,4295032833.0,37.0,363.0,1542.0,37.0,130166008.0,0.0,0.0,0.0,28791.0,95753151120.0,389485212288.0
2023-01-10,ZJV3BF8V,ST12000NM0007,12000138625024,0,243639448.0,16.0,0.0,143538761.0,29023.0,16.0,0.0,0.0,34.0,340.0,1588.0,34.0,243639448.0,0.0,0.0,0.0,28794.0,95735236192.0,391081132568.0
2023-01-10,ZJV3BFC3,ST12000NM0007,12000138625024,0,81460488.0,15.0,0.0,514314593.0,29012.0,15.0,0.0,0.0,31.0,356.0,1677.0,31.0,81460488.0,0.0,0.0,0.0,28758.0,95694268736.0,433684641656.0
2023-01-10,ZJV3BFEA,ST12000NM0007,12000138625024,0,169903008.0,24.0,0.0,6206950.0,28992.0,24.0,0.0,0.0,27.0,393.0,1655.0,27.0,169903008.0,0.0,0.0,0.0,28751.0,94547994616.0,372175273382.0
2023-01-10,ZJV3BFF4,ST12000NM0007,12000138625024,0,60136992.0,16.0,0.0,499694728.0,29015.0,16.0,0.0,0.0,35.0,355.0,1625.0,35.0,60136992.0,0.0,0.0,0.0,28776.0,96040339512.0,396207827882.0
2023-01-10,ZJV3BG12,ST12000NM0007,12000138625024,0,229362784.0,59.0,0.0,520557660.0,29024.0,59.0,0.0,0.0,24.0,416.0,1744.0,24.0,229362784.0,0.0,0.0,0.0,28769.0,95488072400.0,395464629774.0
2023-01-10,ZJV3BG2J,ST12000NM0007,12000138625024,0,208346240.0,8.0,0.0,311122484.0,28997.0,8.0,0.0,0.0,32.0,403.0,1511.0,32.0,208346240.0,0.0,0.0,0.0,28797.0,96536515896.0,403916504108.0
2023-01-10,ZJV3BG3E,ST12000NM0007,12000138625024,0,136065496.0,8.0,0.0,497924501.0,28995.0,8.0,0.0,0.0,34.0,389.0,1511.0,34.0,136065496.0,0.0,0.0,0.0,28798.0,95645327688.0,436473698444.0
2023-01-10,ZJV3BG9W,ST12000NM0007,12000138625024,0,159814784.0,20.0,0.0,335918816.0,29019.0,20.0,0.0,0.0,29.0,381.0,1603.0,29.0,159814784.0,0.0,0.0,0.0,28787.0,95604979992.0,398207809388.0
2023-01-10,ZJV3BGGC,ST12000NM0007,12000138625024,0,108599856.0,24.0,0.0,426475012.0,28998.0,24.0,0.0,0.0,29.0,359.0,1608.0,29.0,108599856.0,0.0,0.0,0.0,28772.0,95982638040.0,466138280156.0
2023-01-10,ZJV3BGQK,ST12000NM0007,12000138625024,0,83185512.0,17.0,0.0,106895634.0,29002.0,17.0,0.0,0.0,32.0,368.0,1706.0,32.0,83185512.0,0.0,0.0,0.0,28759.0,95158578992.0,376604803994.0
2023-01-10,ZJV3BGT4,ST12000NM0007,12000138625024,0,226972160.0,15.0,3192.0,233678528.0,29019.0,15.0,0.0,0.0,33.0,396.0,1584.0,33.0,226972160.0,0.0,0.0,0.0,28802.0,95708371400.0,387673516177.0
2023-01-10,ZJV3BGTR,ST12000NM0007,12000138625024,0,225128328.0,21.0,0.0,423629317.0,29018.0,21.0,0.0,0.0,33.0,328.0,1575.0,33.0,225128328.0,0.0,0.0,0.0,28786.0,95369614216.0,417063264478.0
2023-01-10,ZJV3BGWF,ST12000NM0007,12000138625024,0,77017504.0,59.0,0.0,345129996.0,29024.0,59.0,0.0,0.0,22.0,424.0,1754.0,22.0,77017504.0,0.0,0.0,0.0,28770.0,96251698936.0,386491880174.0
2023-01-10,ZJV3BGZ5,ST12000NM0007,12000138625024,0,88371536.0,14.0,0.0,77312593.0,29012.0,14.0,0.0,0.0,30.0,412.0,1598.0,30.0,88371536.0,0.0,0.0,0.0,28777.0,96317442448.0,359825994872.0
2023-01-10,ZJV3BGZK,ST12000NM0007,12000138625024,0,139137512.0,48.0,0.0,432362945.0,29026.0,48.0,0.0,0.0,38.0,426.0,1571.0,38.0,139137512.0,0.0,0.0,0.0,28796.0,97014115592.0,381641100280.0
2023-01-10,ZJV3BH0V,ST12000NM0007,12000138625024,0,163940896.0,15.0,0.0,377632859.0,29019.0,15.0,0.0,0.0,34.0,400.0,1572.0,34.0,163940896.0,0.0,0.0,0.0,28795.0,94838782352.0,401663574500.0
2023-01-10,ZJV3BH35,ST12000NM0007,12000138625024,0,148182424.0,58.0,6232.0,457167969.0,29017.0,58.0,1.0,0.0,37.0,429.0,1751.0,37.0,148182424.0,0.0,0.0,0.0,28764.0,96901604792.0,382006819940.0
2023-01-10,ZJV3BH78,ST12000NM0007,12000138625024,0,6603016.0,17.0,8.0,252609524.0,28990.0,17.0,0.0,0.0,37.0,324.0,1711.0,37.0,6603016.0,0.0,0.0,0.0,28751.0,94884667880.0,395356817850.0
2023-01-10,ZJV3BH8A,ST12000NM0007,12000138625024,0,220844528.0,14.0,0.0,256203492.0,29016.0,14.0,0.0,4295032833.0,31.0,379.0,1571.0,31.0,220844528.0,0.0,0.0,0.0,28768.0,97804577904.0,380932418175.0
2023-01-10,ZJV3BHAN,ST12000NM0007,12000138625024,0,155059880.0,15.0,8.0,4561039013.0,29017.0,15.0,15741.0,0.0,26.0,366.0,1694.0,26.0,155059880.0,0.0,0.0,0.0,28712.0,97156893520.0,365401109336.0
2023-01-10,ZJV3BHC8,ST12000NM0007,12000138625024,0,27776952.0,15.0,0.0,178318964.0,29018.0,15.0,0.0,0.0,30.0,393.0,1904.0,30.0,27776952.0,0.0,0.0,0.0,28721.0,96548546560.0,359290292064.0
2023-01-10,ZJV3BHDK,ST12000NM0007,12000138625024,0,139539344.0,20.0,0.0,302188581.0,29023.0,20.0,0.0,0.0,30.0,411.0,1572.0,30.0,139539344.0,0.0,0.0,0.0,28792.0,94493245584.0,387580424126.0
2023-01-10,ZJV3BHKB,ST12000NM0007,12000138625024,0,140756528.0,15.0,0.0,291230191.0,29016.0,15.0,0.0,0.0,27.0,377.0,1634.0,27.0,140756528.0,0.0,0.0,0.0,28772.0,94277289968.0,382670490328.0
2023-01-10,ZJV3BHMY,ST12000NM0007,12000138625024,0,161260528.0,16.0,0.0,305879236.0,28998.0,16.0,0.0,0.0,28.0,353.0,1909.0,28.0,161260528.0,0.0,0.0,0.0,28719.0,97095693432.0,350331664858.0
2023-01-10,ZJV3BHQT,ST12000NM0007,12000138625024,0,74201248.0,15.0,0.0,153976990.0,29024.0,15.0,0.0,0.0,36.0,357.0,1588.0,36.0,74201248.0,0.0,0.0,0.0,28799.0,95796651944.0,405498981148.0
2023-01-10,ZJV3BHSH,ST12000NM0007,12000138625024,0,216388416.0,59.0,0.0,493852579.0,29015.0,59.0,0.0,0.0,35.0,387.0,1754.0,35.0,216388416.0,0.0,0.0,0.0,28762.0,96333139840.0,436354496924.0
2023-01-10,ZJV3BHSW,ST12000NM0007,12000138625024,0,144050288.0,15.0,2968.0,571998541.0,29024.0,15.0,11.0,0.0,36.0,399.0,1587.0,36.0,144050288.0,0.0,0.0,0.0,28801.0,95555833504.0,446336831756.0
2023-01-10,ZJV3BHZF,ST12000NM0007,12000138625024,0,139470704.0,21.0,0.0,437301577.0,29023.0,21.0,0.0,0.0,30.0,331.0,1608.0,30.0,139470704.0,0.0,0.0,0.0,28796.0,96783408512.0,389928830456.0
2023-01-10,ZJV3BJ0M,ST12000NM0007,12000138625024,0,228050248.0,7.0,0.0,585540855.0,28993.0,7.0,0.0,0.0,29.0,391.0,1689.0,29.0,228050248.0,0.0,0.0,0.0,28752.0,95834151032.0,457128712702.0
2023-01-10,ZJV3BJ8Q,ST12000NM0007,12000138625024,0,62767416.0,15.0,0.0,338554857.0,29024.0,15.0,0.0,0.0,37.0,397.0,1583.0,37.0,62767416.0,0.0,0.0,0.0,28797.0,96132546672.0,456909576132.0
2023-01-10,ZJV3BJN6,ST12000NM0007,12000138625024,0,119836608.0,20.0,0.0,515267454.0,29019.0,20.0,0.0,0.0,25.0,384.0,1596.0,25.0,119836608.0,0.0,0.0,0.0,28780.0,96876666184.0,402023082732.0
2023-01-10,ZJV3BJR7,ST12000NM0007,12000138625024,0,76945304.0,25.0,0.0,500523354.0,29001.0,25.0,0.0,0.0,35.0,335.0,1555.0,35.0,76945304.0,0.0,0.0,0.0,28787.0,96395191288.0,415401122732.0
2023-01-10,ZJV3BK54,ST12000NM0007,12000138625024,0,46440272.0,15.0,16.0,573062373.0,29022.0,15.0,0.0,0.0,37.0,382.0,1585.0,37.0,46440272.0,0.0,0.0,0.0,28798.0,97249680056.0,427211416700.0
2023-01-10,ZJV3BK5Z,ST12000NM0007,12000138625024,0,14779736.0,48.0,0.0,462089838.0,29025.0,48.0,0.0,0.0,39.0,432.0,1569.0,39.0,14779736.0,0.0,0.0,0.0,28801.0,97311031744.0,431268805696.0
2023-01-10,ZJV3BK6T,ST12000NM0007,12000138625024,0,229593376.0,48.0,0.0,551557104.0,29025.0,48.0,0.0,0.0,40.0,364.0,1568.0,40.0,229593376.0,0.0,0.0,0.0,28803.0,96158459096.0,437763166728.0
2023-01-10,ZJV3BK7E,ST12000NM0007,12000138625024,0,166106256.0,13.0,0.0,363894139.0,29013.0,13.0,0.0,0.0,34.0,410.0,1703.0,34.0,166106256.0,0.0,0.0,0.0,28766.0,96576244880.0,383814892198.0
2023-01-10,ZJV3BKAT,ST12000NM0007,12000138625024,0,38970376.0,15.0,0.0,190753786.0,29025.0,15.0,0.0,0.0,39.0,403.0,1578.0,39.0,38970376.0,0.0,0.0,0.0,28802.0,94701856864.0,384097379644.0
2023-01-10,ZJV3BKCY,ST12000NM0007,12000138625024,0,114245728.0,63.0,0.0,260875867.0,29021.0,63.0,0.0,0.0,22.0,450.0,1749.0,22.0,114245728.0,0.0,0.0,0.0,28774.0,95820588104.0,387692714575.0
2023-01-10,ZJV3BKDN,ST12000NM0007,12000138625024,0,52354488.0,47.0,0.0,364449080.0,29020.0,48.0,0.0,0.0,22.0,372.0,1986.0,22.0,52354488.0,0.0,0.0,0.0,28725.0,96977915144.0,366942134430.0
2023-01-10,ZJV3BKHQ,ST12000NM0007,12000138625024,0,67878368.0,17.0,0.0,317414957.0,28990.0,17.0,0.0,0.0,33.0,366.0,1716.0,33.0,67878368.0,0.0,0.0,0.0,28753.0,95716274584.0,408746774314.0
2023-01-10,ZJV3BKN2,ST12000NM0007,12000138625024,0,47988304.0,15.0,0.0,394611659.0,29017.0,16.0,0.0,0.0,26.0,319.0,1698.0,26.0,47988304.0,0.0,0.0,0.0,28762.0,96651962472.0,410964949032.0
2023-01-10,ZJV3BKZT,ST12000NM0007,12000138625024,0,123279984.0,17.0,0.0,214297622.0,29002.0,17.0,0.0,0.0,33.0,373.0,1707.0,33.0,123279984.0,0.0,0.0,0.0,28761.0,96202159288.0,379263456058.0
2023-01-10,ZJV3BL0B,ST12000NM0007,12000138625024,0,196759856.0,15.0,0.0,349454775.0,29011.0,15.0,0.0,0.0,32.0,403.0,1579.0,32.0,196759856.0,0.0,0.0,0.0,28785.0,94681719088.0,424070347176.0
2023-01-10,ZJV3BL86,ST12000NM0007,12000138625024,0,70009824.0,20.0,280.0,530218102.0,29025.0,20.0,0.0,0.0,30.0,390.0,1595.0,30.0,70009824.0,0.0,0.0,0.0,28798.0,95922692688.0,462741697078.0
2023-01-10,ZJV3BL8P,ST12000NM0007,12000138625024,0,144075632.0,6.0,0.0,510261383.0,29015.0,6.0,0.0,0.0,33.0,370.0,1610.0,33.0,144075632.0,0.0,0.0,0.0,28778.0,95856193984.0,434806092232.0
2023-01-10,ZJV3BLCR,ST12000NM0007,12000138625024,0,174786240.0,13.0,0.0,310545176.0,29007.0,13.0,0.0,0.0,33.0,368.0,1635.0,33.0,174786240.0,0.0,0.0,0.0,28774.0,95794549064.0,379966647564.0
2023-01-10,ZJV3BLKG,ST12000NM0007,12000138625024,0,217054496.0,59.0,0.0,220663480.0,29018.0,59.0,0.0,8590066050.0,35.0,426.0,2496.0,35.0,217054496.0,0.0,0.0,592.0,28633.0,94482004224.0,379124277700.0
2023-01-10,ZJV3BLLN,ST12000NM0007,12000138625024,0,152455224.0,48.0,0.0,434704604.0,29022.0,48.0,0.0,0.0,25.0,392.0,1990.0,25.0,152455224.0,0.0,0.0,0.0,28717.0,95105686112.0,394793433238.0
2023-01-10,ZJV3BLMK,ST12000NM0007,12000138625024,0,44328512.0,25.0,8.0,388329119.0,29003.0,25.0,0.0,0.0,36.0,391.0,1611.0,36.0,44328512.0,0.0,0.0,0.0,28777.0,95866147944.0,417362203516.0
2023-01-10,ZJV3BLRD,ST12000NM0007,12000138625024,0,143101904.0,17.0,0.0,405741302.0,29010.0,18.0,0.0,0.0,32.0,384.0,1763.0,32.0,143101904.0,0.0,0.0,0.0,28738.0,96715058928.0,401963636032.0
2023-01-10,ZJV3BLT0,ST12000NM0007,12000138625024,0,34092128.0,24.0,0.0,106905558.0,28996.0,24.0,0.0,0.0,32.0,406.0,1602.0,32.0,34092128.0,0.0,0.0,0.0,28768.0,96407412256.0,357240345852.0
2023-01-10,ZJV3BLVK,ST12000NM0007,12000138625024,0,100112280.0,16.0,0.0,439022795.0,28994.0,16.0,0.0,0.0,25.0,361.0,1717.0,25.0,100112280.0,0.0,0.0,0.0,28762.0,96401235128.0,410291180381.0
2023-01-10,ZJV3BLXZ,ST12000NM0007,12000138625024,0,118422888.0,20.0,0.0,258100818.0,29021.0,20.0,0.0,0.0,30.0,355.0,1598.0,30.0,118422888.0,0.0,0.0,0.0,28788.0,94460954400.0,391986034684.0
2023-01-10,ZJV3BLYA,ST12000NM0007,12000138625024,0,135057528.0,24.0,0.0,249318900.0,28994.0,24.0,0.0,0.0,28.0,369.0,1598.0,28.0,135057528.0,0.0,0.0,0.0,28771.0,95344046224.0,376715279276.0
2023-01-10,ZJV3BMD1,ST12000NM0007,12000138625024,0,153628888.0,8.0,0.0,245361205.0,28997.0,8.0,0.0,0.0,32.0,410.0,1510.0,32.0,153628888.0,0.0,0.0,0.0,28793.0,96065271280.0,392370118412.0
2023-01-10,ZJV3BMMC,ST12000NM0007,12000138625024,0,234199608.0,8.0,0.0,513411327.0,28998.0,8.0,0.0,0.0,36.0,350.0,1519.0,36.0,234199608.0,0.0,0.0,0.0,28788.0,96184887976.0,440182571212.0
2023-01-10,ZJV3BMPS,ST12000NM0007,12000138625024,0,222561680.0,15.0,0.0,365501783.0,29011.0,15.0,0.0,0.0,36.0,420.0,1571.0,36.0,222561680.0,0.0,0.0,0.0,28775.0,96478850768.0,380794894413.0
2023-01-10,ZJV3BMQ7,ST12000NM0007,12000138625024,0,200336056.0,15.0,0.0,159325788.0,29010.0,15.0,0.0,0.0,36.0,408.0,1571.0,36.0,200336056.0,0.0,0.0,0.0,28780.0,96105439288.0,360638296672.0
2023-01-10,ZJV3BMW4,ST12000NM0007,12000138625024,0,117166208.0,20.0,0.0,382930936.0,29020.0,20.0,0.0,0.0,26.0,377.0,1573.0,26.0,117166208.0,0.0,0.0,0.0,28794.0,95761817928.0,411436020048.0
2023-01-10,ZJV3BMY6,ST12000NM0007,12000138625024,0,33830688.0,7.0,0.0,324153252.0,29006.0,7.0,0.0,0.0,25.0,370.0,1514.0,25.0,33830688.0,0.0,0.0,0.0,28800.0,96454416216.0,389907969372.0
2023-01-10,ZJV3BN0T,ST12000NM0007,12000138625024,0,85615104.0,16.0,0.0,322085768.0,28996.0,16.0,0.0,0.0,33.0,386.0,1687.0,33.0,85615104.0,0.0,0.0,0.0,28746.0,96645406352.0,397581220430.0
2023-01-10,ZJV3BN2C,ST12000NM0007,12000138625024,0,53731744.0,25.0,14248.0,830312435.0,28998.0,24.0,175.0,0.0,35.0,356.0,1556.0,35.0,53731744.0,0.0,0.0,0.0,28712.0,97200052288.0,383078867738.0
2023-01-10,ZJV3BN35,ST12000NM0007,12000138625024,0,70634496.0,17.0,0.0,156600313.0,29017.0,16.0,0.0,4295032833.0,31.0,401.0,1525.0,31.0,70634496.0,0.0,0.0,0.0,28784.0,95343271928.0,374942894488.0
2023-01-10,ZJV3BNHA,ST12000NM0007,12000138625024,0,124132824.0,51.0,0.0,397144226.0,29013.0,52.0,0.0,0.0,43.0,365.0,1574.0,43.0,124132824.0,0.0,0.0,0.0,28788.0,95760591752.0,420965643032.0
2023-01-10,ZJV3BNZR,ST12000NM0007,12000138625024,0,38705000.0,16.0,35.0,212847336.0,29014.0,16.0,0.0,4295032833.0,32.0,361.0,1589.0,32.0,38705000.0,0.0,0.0,0.0,28781.0,95680554192.0,386048060752.0
2023-01-10,ZJV3BPKG,ST12000NM0007,12000138625024,0,88547792.0,21.0,0.0,164292313.0,29011.0,21.0,0.0,0.0,34.0,401.0,1606.0,34.0,88547792.0,0.0,0.0,0.0,28776.0,94978273888.0,376302173540.0
2023-01-10,ZJV3BQ36,ST12000NM0007,12000138625024,0,59542728.0,17.0,0.0,308998573.0,29002.0,17.0,0.0,0.0,33.0,371.0,1604.0,33.0,59542728.0,0.0,0.0,0.0,28763.0,96194638432.0,386531488202.0
2023-01-10,ZJV3BQK0,ST12000NM0007,12000138625024,0,230795704.0,17.0,192.0,227323884.0,29011.0,17.0,0.0,0.0,33.0,387.0,1742.0,33.0,230795704.0,0.0,0.0,0.0,28731.0,96564434160.0,385844529112.0
2023-01-10,ZJV3BQLA,ST12000NM0007,12000138625024,0,50855304.0,17.0,0.0,358608216.0,29018.0,16.0,0.0,4295032833.0,27.0,352.0,1539.0,27.0,50855304.0,0.0,0.0,0.0,28795.0,96315373768.0,385913762296.0
2023-01-10,ZJV3BR6T,ST12000NM0007,12000138625024,0,84178464.0,6.0,0.0,434771642.0,29027.0,6.0,0.0,0.0,30.0,397.0,1604.0,30.0,84178464.0,0.0,0.0,0.0,28783.0,96660293496.0,396588574512.0
2023-01-10,ZJV3BR8S,ST12000NM0007,12000138625024,0,106494648.0,21.0,0.0,386546922.0,29020.0,21.0,0.0,0.0,32.0,400.0,1563.0,32.0,106494648.0,0.0,0.0,0.0,28795.0,96503833048.0,382607017979.0
2023-01-10,ZJV3BRAP,ST12000NM0007,12000138625024,0,52519248.0,16.0,0.0,405402645.0,28996.0,16.0,0.0,0.0,33.0,343.0,1684.0,33.0,52519248.0,0.0,0.0,0.0,28745.0,96559749880.0,377858535414.0
2023-01-10,ZJV3BRDE,ST12000NM0007,12000138625024,0,208990176.0,16.0,0.0,657697902.0,29017.0,16.0,0.0,0.0,39.0,335.0,1574.0,39.0,208990176.0,0.0,0.0,0.0,28791.0,95168698624.0,501476335824.0
2023-01-10,ZJV3BRDR,ST12000NM0007,12000138625024,0,165066008.0,16.0,0.0,158606888.0,28998.0,16.0,0.0,0.0,31.0,389.0,1713.0,31.0,165066008.0,0.0,0.0,0.0,28763.0,96286340072.0,359445658946.0
2023-01-10,ZJV3BRGC,ST12000NM0007,12000138625024,0,60860344.0,17.0,0.0,310559290.0,29016.0,16.0,0.0,4295032833.0,27.0,358.0,1891.0,27.0,60860344.0,0.0,0.0,0.0,28721.0,94246881752.0,383597584686.0
2023-01-10,ZJV3BRH6,ST12000NM0007,12000138625024,0,76881768.0,16.0,0.0,413324393.0,29022.0,16.0,0.0,0.0,36.0,331.0,1590.0,36.0,76881768.0,0.0,0.0,0.0,28790.0,97231781688.0,408949175296.0
2023-01-10,ZJV3BRKW,ST12000NM0007,12000138625024,0,80782776.0,17.0,0.0,129302656.0,28991.0,17.0,0.0,0.0,35.0,383.0,1704.0,35.0,80782776.0,0.0,0.0,0.0,28753.0,96405525888.0,359730527538.0
2023-01-10,ZJV3BRLE,ST12000NM0007,12000138625024,0,187762528.0,15.0,0.0,355490229.0,29022.0,15.0,0.0,0.0,36.0,402.0,1581.0,36.0,187762528.0,0.0,0.0,0.0,28803.0,95598423872.0,395312619132.0
2023-01-10,ZJV3BRNB,ST12000NM0007,12000138625024,0,529720.0,16.0,0.0,366018800.0,28994.0,16.0,0.0,0.0,34.0,388.0,1662.0,34.0,529720.0,0.0,0.0,0.0,28754.0,96294293040.0,398579732526.0
