date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_3_normalized,smart_4_normalized,smart_5_normalized,smart_7_normalized,smart_9_normalized,smart_187_normalized,smart_190_normalized,smart_191_normalized,smart_193_normalized,smart_194_normalized,smart_195_normalized,smart_197_normalized,smart_198_normalized
2023-01-10,ZA10N8VL,ST8000DM002,8001563222016,0,82.0,90.0,100.0,100.0,96.0,35.0,100.0,70.0,90.0,67.0,30.0,1.0,100.0,100.0
2023-01-10,ZA10N9AX,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,96.0,36.0,100.0,64.0,71.0,67.0,36.0,1.0,100.0,100.0
2023-01-10,ZA10ND8Q,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10ND9L,ST8000DM002,8001563222016,0,78.0,90.0,100.0,100.0,94.0,35.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10ND9Q,ST8000DM002,8001563222016,0,83.0,89.0,100.0,100.0,93.0,34.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0
2023-01-10,ZA10ND9R,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,93.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NDA0,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,92.0,34.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NDA6,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,92.0,34.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0
2023-01-10,ZA10NDA9,ST8000DM002,8001563222016,0,83.0,88.0,100.0,100.0,95.0,34.0,100.0,69.0,100.0,100.0,31.0,1.0,100.0,100.0
2023-01-10,ZA10NDAK,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,93.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NDAQ,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,91.0,34.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0
2023-01-10,ZA10NDBQ,ST8000DM002,8001563222016,0,81.0,88.0,100.0,100.0,94.0,34.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0
2023-01-10,ZA10NDBW,ST8000DM002,8001563222016,0,78.0,88.0,100.0,100.0,94.0,35.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0
2023-01-10,ZA10NDCC,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,93.0,34.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NDCJ,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,34.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0
2023-01-10,ZA10NDCY,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NDD0,ST8000DM002,8001563222016,0,72.0,84.0,100.0,100.0,92.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NDDV,ST8000DM002,8001563222016,0,75.0,89.0,100.0,100.0,94.0,34.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NDEF,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NDEL,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,95.0,38.0,100.0,74.0,89.0,62.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NDEP,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,92.0,34.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0
2023-01-10,ZA10NDFE,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NDFT,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,92.0,34.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0
2023-01-10,ZA10NDFX,ST8000DM002,8001563222016,0,77.0,84.0,100.0,100.0,92.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NDFY,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,34.0,100.0,80.0,100.0,100.0,20.0,1.0,100.0,100.0
2023-01-10,ZA10NDG4,ST8000DM002,8001563222016,0,100.0,92.0,100.0,100.0,94.0,35.0,100.0,74.0,100.0,100.0,26.0,100.0,100.0,100.0
2023-01-10,ZA10NDGN,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,93.0,34.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0
2023-01-10,ZA10NDGT,ST8000DM002,8001563222016,0,79.0,88.0,100.0,100.0,94.0,35.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NDHC,ST8000DM002,8001563222016,0,65.0,92.0,100.0,100.0,92.0,34.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NDJ1,ST8000DM002,8001563222016,0,81.0,88.0,100.0,100.0,93.0,34.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NDJB,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,93.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NDJJ,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,93.0,34.0,100.0,50.0,100.0,100.0,50.0,20.0,100.0,100.0
2023-01-10,ZA10NDJW,ST8000DM002,8001563222016,0,83.0,90.0,100.0,100.0,94.0,35.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0
2023-01-10,ZA10NDJZ,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NDK2,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,35.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0
2023-01-10,ZA10NDK7,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,93.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NDKC,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,96.0,36.0,100.0,65.0,90.0,68.0,35.0,1.0,100.0,100.0
2023-01-10,ZA10NDKQ,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NDKR,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,93.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NDL7,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,34.0,100.0,60.0,100.0,100.0,40.0,1.0,100.0,100.0
2023-01-10,ZA10NDLB,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,93.0,34.0,100.0,59.0,100.0,100.0,41.0,1.0,100.0,100.0
2023-01-10,ZA10NDLC,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,34.0,100.0,69.0,100.0,100.0,31.0,1.0,100.0,100.0
2023-01-10,ZA10NDLF,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NDLL,ST8000DM002,8001563222016,0,81.0,92.0,100.0,100.0,92.0,34.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0
2023-01-10,ZA10NDM3,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NDM6,ST8000DM002,8001563222016,0,67.0,85.0,100.0,100.0,96.0,36.0,100.0,70.0,96.0,62.0,30.0,1.0,100.0,100.0
2023-01-10,ZA10NDMA,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,94.0,35.0,100.0,66.0,100.0,100.0,34.0,1.0,100.0,100.0
2023-01-10,ZA10NDME,ST8000DM002,8001563222016,0,78.0,88.0,100.0,100.0,92.0,34.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0
2023-01-10,ZA10NDMG,ST8000DM002,8001563222016,0,80.0,90.0,100.0,100.0,94.0,35.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0
2023-01-10,ZA10NDMJ,ST8000DM002,8001563222016,0,75.0,88.0,100.0,100.0,94.0,35.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NDMT,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,92.0,34.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NDN2,ST8000DM002,8001563222016,0,74.0,84.0,100.0,100.0,93.0,34.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NDNH,ST8000DM002,8001563222016,0,80.0,88.0,100.0,100.0,94.0,35.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NDNN,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NDNR,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,35.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NDNT,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,36.0,99.0,61.0,92.0,67.0,39.0,1.0,100.0,100.0
2023-01-10,ZA10NDNY,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,92.0,34.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0
2023-01-10,ZA10NDP4,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NDPD,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NDPM,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,92.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NDQ3,ST8000DM002,8001563222016,0,83.0,86.0,100.0,100.0,93.0,34.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0
2023-01-10,ZA10NDQ5,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,94.0,36.0,100.0,73.0,84.0,70.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NDQA,ST8000DM002,8001563222016,0,82.0,88.0,100.0,100.0,92.0,34.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NDQC,ST8000DM002,8001563222016,0,78.0,88.0,100.0,100.0,93.0,34.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0
2023-01-10,ZA10NDQE,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,93.0,34.0,100.0,80.0,100.0,100.0,20.0,1.0,100.0,100.0
2023-01-10,ZA10NDQF,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NDQH,ST8000DM002,8001563222016,0,79.0,85.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NDQM,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,92.0,34.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0
2023-01-10,ZA10NDQN,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,93.0,34.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NDQY,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,34.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NDRA,ST8000DM002,8001563222016,0,83.0,86.0,100.0,100.0,92.0,34.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0
2023-01-10,ZA10NDRD,ST8000DM002,8001563222016,0,84.0,88.0,100.0,100.0,92.0,34.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NDS4,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,94.0,34.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NDS9,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,94.0,35.0,100.0,69.0,100.0,100.0,31.0,1.0,100.0,100.0
2023-01-10,ZA10NDSD,ST8000DM002,8001563222016,0,72.0,89.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NDSH,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,34.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NDTM,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,93.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NDTX,ST8000DM002,8001563222016,0,81.0,89.0,100.0,100.0,92.0,34.0,100.0,65.0,100.0,100.0,35.0,1.0,100.0,100.0
2023-01-10,ZA10NDV5,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,34.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0
2023-01-10,ZA10NDV8,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,94.0,34.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NDW2,ST8000DM002,8001563222016,0,79.0,89.0,100.0,100.0,93.0,35.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NDW3,ST8000DM002,8001563222016,0,78.0,84.0,100.0,100.0,93.0,34.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NDWB,ST8000DM002,8001563222016,0,67.0,86.0,100.0,100.0,93.0,34.0,100.0,79.0,100.0,100.0,21.0,21.0,100.0,100.0
2023-01-10,ZA10NDWC,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,92.0,34.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0
2023-01-10,ZA10NDWN,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,94.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NDWR,ST8000DM002,8001563222016,0,83.0,88.0,100.0,100.0,93.0,35.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0
2023-01-10,ZA10NDX0,ST8000DM002,8001563222016,0,81.0,93.0,100.0,100.0,93.0,34.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0
2023-01-10,ZA10NDXG,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,34.0,100.0,62.0,100.0,100.0,38.0,1.0,100.0,100.0
2023-01-10,ZA10NDXJ,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,34.0,100.0,49.0,100.0,100.0,51.0,1.0,100.0,100.0
2023-01-10,ZA10NDXS,ST8000DM002,8001563222016,0,100.0,83.0,100.0,100.0,94.0,35.0,100.0,73.0,100.0,100.0,27.0,100.0,100.0,100.0
2023-01-10,ZA10NE3T,ST8000DM002,8001563222016,0,65.0,84.0,100.0,100.0,93.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NE4P,ST8000DM002,8001563222016,0,67.0,84.0,100.0,100.0,93.0,34.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0
2023-01-10,ZA10NE5B,ST8000DM002,8001563222016,0,80.0,88.0,100.0,100.0,93.0,35.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NE5P,ST8000DM002,8001563222016,0,83.0,92.0,100.0,100.0,95.0,35.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0
2023-01-10,ZA10NE5T,ST8000DM002,8001563222016,0,82.0,91.0,100.0,100.0,94.0,35.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NE6C,ST8000DM002,8001563222016,0,83.0,86.0,100.0,100.0,95.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NE6T,ST8000DM002,8001563222016,0,83.0,86.0,100.0,100.0,93.0,34.0,100.0,78.0,100.0,100.0,22.0,24.0,100.0,100.0
2023-01-10,ZA10NE74,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,92.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NE7Y,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NE8R,ST8000DM002,8001563222016,0,76.0,85.0,100.0,100.0,92.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NE8Z,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,92.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NEA7,ST8000DM002,8001563222016,0,79.0,84.0,100.0,100.0,94.0,35.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0
2023-01-10,ZA10NEAY,ST8000DM002,8001563222016,0,74.0,92.0,100.0,100.0,94.0,35.0,100.0,80.0,100.0,100.0,20.0,1.0,100.0,100.0
2023-01-10,ZA10NEB6,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,93.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NEBH,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NEC2,ST8000DM002,8001563222016,0,79.0,87.0,100.0,100.0,93.0,34.0,100.0,67.0,100.0,100.0,33.0,1.0,100.0,100.0
2023-01-10,ZA10NEC3,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NECA,ST8000DM002,8001563222016,0,78.0,86.0,100.0,100.0,94.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NECF,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,34.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NED1,ST8000DM002,8001563222016,0,83.0,93.0,100.0,100.0,94.0,35.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NED2,ST8000DM002,8001563222016,0,84.0,89.0,100.0,100.0,92.0,34.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NED4,ST8000DM002,8001563222016,0,70.0,88.0,100.0,100.0,93.0,35.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0
2023-01-10,ZA10NEDP,ST8000DM002,8001563222016,0,80.0,92.0,100.0,100.0,93.0,34.0,100.0,69.0,100.0,100.0,31.0,1.0,100.0,100.0
2023-01-10,ZA10NEDS,ST8000DM002,8001563222016,0,80.0,86.0,100.0,100.0,94.0,34.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NEDT,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,95.0,35.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0
2023-01-10,ZA10NEED,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,34.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0
2023-01-10,ZA10NEEQ,ST8000DM002,8001563222016,0,84.0,84.0,100.0,100.0,92.0,34.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0
2023-01-10,ZA10NEEY,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,94.0,35.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0
2023-01-10,ZA10NEF0,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NEF9,ST8000DM002,8001563222016,0,75.0,88.0,100.0,100.0,92.0,34.0,100.0,69.0,100.0,100.0,31.0,1.0,100.0,100.0
2023-01-10,ZA10NEFN,ST8000DM002,8001563222016,0,80.0,88.0,100.0,100.0,93.0,34.0,100.0,77.0,100.0,100.0,23.0,1.0,100.0,100.0
2023-01-10,ZA10NEFR,ST8000DM002,8001563222016,0,80.0,85.0,100.0,100.0,94.0,35.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NEG7,ST8000DM002,8001563222016,0,84.0,88.0,100.0,100.0,92.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NEG8,ST8000DM002,8001563222016,0,82.0,90.0,100.0,100.0,95.0,35.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0
2023-01-10,ZA10NEHB,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,34.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NEJ4,ST8000DM002,8001563222016,0,83.0,88.0,100.0,100.0,93.0,34.0,100.0,76.0,100.0,100.0,24.0,1.0,100.0,100.0
2023-01-10,ZA10NEJ6,ST8000DM002,8001563222016,0,81.0,92.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NEJ7,ST8000DM002,8001563222016,0,66.0,84.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NEJL,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,91.0,34.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0
2023-01-10,ZA10NEJW,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NEK6,ST8000DM002,8001563222016,0,71.0,84.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NEKT,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,92.0,34.0,100.0,65.0,100.0,100.0,35.0,1.0,100.0,100.0
2023-01-10,ZA10NELA,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,93.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NELL,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,34.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0
2023-01-10,ZA10NELZ,ST8000DM002,8001563222016,0,82.0,89.0,100.0,100.0,93.0,34.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0
2023-01-10,ZA10NEM1,ST8000DM002,8001563222016,0,73.0,84.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NEMS,ST8000DM002,8001563222016,0,77.0,85.0,100.0,100.0,95.0,36.0,100.0,73.0,93.0,68.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NEMX,ST8000DM002,8001563222016,0,82.0,92.0,100.0,100.0,92.0,34.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0
2023-01-10,ZA10NEN2,ST8000DM002,8001563222016,0,83.0,85.0,100.0,100.0,92.0,34.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0
2023-01-10,ZA10NEN5,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NEN6,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,95.0,35.0,100.0,79.0,100.0,100.0,21.0,1.0,100.0,100.0
2023-01-10,ZA10NENA,ST8000DM002,8001563222016,0,71.0,84.0,100.0,100.0,96.0,36.0,100.0,63.0,79.0,70.0,37.0,1.0,100.0,100.0
2023-01-10,ZA10NEPL,ST8000DM002,8001563222016,0,75.0,92.0,100.0,100.0,93.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NEPM,ST8000DM002,8001563222016,0,79.0,86.0,100.0,100.0,91.0,34.0,100.0,78.0,100.0,100.0,22.0,1.0,100.0,100.0
2023-01-10,ZA10NEPN,ST8000DM002,8001563222016,0,82.0,85.0,100.0,100.0,93.0,34.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NEPX,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,34.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NEPZ,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,92.0,34.0,100.0,75.0,100.0,100.0,25.0,1.0,100.0,100.0
2023-01-10,ZA10NEQ6,ST8000DM002,8001563222016,0,73.0,84.0,100.0,100.0,92.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NEQ8,ST8000DM002,8001563222016,0,82.0,84.0,100.0,100.0,93.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NEQ9,ST8000DM002,8001563222016,0,83.0,84.0,100.0,100.0,94.0,34.0,100.0,71.0,100.0,100.0,29.0,1.0,100.0,100.0
2023-01-10,ZA10NEQA,ST8000DM002,8001563222016,0,76.0,84.0,100.0,100.0,94.0,34.0,100.0,74.0,100.0,100.0,26.0,1.0,100.0,100.0
2023-01-10,ZA10NEQF,ST8000DM002,8001563222016,0,83.0,86.0,100.0,100.0,93.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NER2,ST8000DM002,8001563222016,0,81.0,84.0,100.0,100.0,93.0,34.0,100.0,62.0,100.0,100.0,38.0,1.0,100.0,100.0
2023-01-10,ZA10NERJ,ST8000DM002,8001563222016,0,82.0,86.0,100.0,100.0,93.0,34.0,100.0,72.0,100.0,100.0,28.0,1.0,100.0,100.0
2023-01-10,ZA10NERP,ST8000DM002,8001563222016,0,71.0,87.0,100.0,100.0,93.0,34.0,100.0,70.0,100.0,100.0,30.0,1.0,100.0,100.0
2023-01-10,ZA10NERV,ST8000DM002,8001563222016,0,80.0,84.0,100.0,100.0,92.0,34.0,100.0,73.0,100.0,100.0,27.0,1.0,100.0,100.0
2023-01-10,ZA10NERZ,ST8000DM002,8001563222016,0,81.0,89.0,100.0,100.0,94.0,34.0,100.0,69.0,100.0,100.0,31.0,1.0,100.0,100.0
